airline_name,crawling_date,departure_airport,destination_airport,date,travel_duration,departure_time,arrival_time,transit,transit_duration,price
KLM,2024-08-30,FRA,BER,31-08-2024,09:40,15:20,16:40,True,07:10,1296.0
KLM,2024-08-30,FRA,DXB,31-08-2024,09:15,14:20,23:00,True,01:20,659.0
AustrianAirlines,2024-08-30,FRA,SAW,31-08-2024,03:00,09:05,13:05,False,00:00,243.65
KLM,2024-08-30,FRA,JFK,31-08-2024,12:10,07:00,13:10,True,02:40,2986.0
KLM,2024-08-30,FRA,PVG,31-08-2024,23:05,21:30,15:25,True,01:45,1578.0
AustrianAirlines,2024-08-30,FRA,PVG,31-08-2024,12:15,15:00,09:15,False,00:00,1521.76
AustrianAirlines,2024-08-30,FRA,JFK,31-08-2024,11:20,07:15,12:35,True,01:25,1601.46
Lufthansa,2024-08-30,FRA,BER,31-08-2024,01:10,06:45,07:55,False,00:00,177.6
AustrianAirlines,2024-08-30,FRA,DXB,31-08-2024,12:25,06:40,21:05,True,05:05,1020.07
Lufthansa,2024-08-30,FRA,LHR,31-08-2024,01:40,08:00,08:40,False,00:00,540.65
Lufthansa,2024-08-30,FRA,PMI,31-08-2024,02:10,04:50,07:00,False,00:00,315.98
Lufthansa,2024-08-30,FRA,SAW,31-08-2024,03:00,09:05,13:05,False,00:00,243.65
Lufthansa,2024-08-30,FRA,DXB,31-08-2024,12:25,06:40,21:05,True,05:05,1020.07
Lufthansa,2024-08-30,FRA,JFK,31-08-2024,11:20,07:15,12:35,True,01:25,1601.46
Lufthansa,2024-08-30,FRA,PVG,31-08-2024,12:15,15:00,09:15,False,00:00,1521.76
Lufthansa,2024-08-30,FRA,MUC,31-08-2024,00:55,07:15,08:10,False,00:00,189.0
AustrianAirlines,2024-08-31,FRA,SAW,01-09-2024,03:00,09:05,13:05,False,00:00,243.65
AustrianAirlines,2024-08-31,FRA,DXB,01-09-2024,12:25,06:40,21:05,True,05:05,1020.1
AustrianAirlines,2024-08-31,FRA,BER,01-09-2024,01:10,06:45,07:55,False,00:00,177.6
AustrianAirlines,2024-08-31,FRA,HAM,01-09-2024,01:05,06:30,07:35,False,00:00,241.08
AustrianAirlines,2024-08-31,FRA,MUC,01-09-2024,00:55,07:15,08:10,False,00:00,189.0
AustrianAirlines,2024-08-31,FRA,LHR,01-09-2024,01:40,08:00,08:40,False,00:00,536.65
AustrianAirlines,2024-08-31,FRA,PMI,01-09-2024,02:10,04:50,07:00,False,00:00,315.98
Lufthansa,2024-08-31,FRA,JFK,01-09-2024,11:20,07:15,12:35,True,01:25,1601.59
AustrianAirlines,2024-08-31,FRA,PVG,01-09-2024,12:15,15:00,09:15,False,00:00,1521.76
Lufthansa,2024-08-31,FRA,BER,01-09-2024,01:10,06:45,07:55,False,00:00,177.6
Lufthansa,2024-08-31,FRA,HAM,01-09-2024,01:05,06:30,07:35,False,00:00,241.08
Lufthansa,2024-08-31,FRA,MUC,01-09-2024,00:55,07:15,08:10,False,00:00,189.0
Lufthansa,2024-08-31,FRA,LHR,01-09-2024,01:40,08:00,08:40,False,00:00,536.65
Lufthansa,2024-08-31,FRA,PMI,01-09-2024,02:10,04:50,07:00,False,00:00,315.98
Lufthansa,2024-08-31,FRA,SAW,01-09-2024,03:00,09:05,13:05,False,00:00,243.65
Lufthansa,2024-08-31,FRA,DXB,01-09-2024,12:25,06:40,21:05,True,05:05,1020.1
Lufthansa,2024-08-31,FRA,PVG,01-09-2024,12:15,15:00,09:15,False,00:00,1521.76
AustrianAirlines,2024-08-31,FRA,JFK,01-09-2024,11:20,07:15,12:35,True,01:25,1601.59
